1,0.09942917,0.08703636,0.06619615,0.050722998,0.03898276,0.027599938,0.022906393,0.01786174,0.016714653,0.014708075
2,0.9874784,0.007319242,0.000872005,0.000502119,0.000270675,0.000234887,0.000218522,0.000188333,0.000174223,0.000141873
3,0.33919424,0.12307222,0.057857823,0.044930644,0.03669863,0.02103747,0.015381511,0.014057333,0.013447562,0.012801654
4,0.51361954,0.120798364,0.108610705,0.0885397,0.06417958,0.018949496,0.018320473,0.015665699,0.01243797,0.009596948
5,0.31866333,0.20252673,0.19576359,0.17017174,0.027575396,0.013642963,0.010442282,0.007274873,0.006288712,0.003728192
6,0.5306192,0.16558242,0.087426886,0.029398676,0.01487175,0.014370876,0.006643163,0.006132433,0.005219988,0.004890051
7,0.1645626,0.041675493,0.024589105,0.023879215,0.022928758,0.022761675,0.014401113,0.011951136,0.009231107,0.008768895
8,0.10818478,0.09698425,0.07075444,0.068763085,0.031079711,0.030499049,0.026203072,0.024113264,0.021948928,0.013245036
9,0.39833415,0.21768352,0.10052081,0.07028917,0.034017216,0.027148293,0.018027322,0.01285294,0.009555128,0.007680761
10,0.4606655,0.11408481,0.06309411,0.045342386,0.036837198,0.031667672,0.026159128,0.02527687,0.019824741,0.018935708
11,0.20333825,0.1731991,0.12128249,0.11980048,0.1160276,0.030950356,0.028017746,0.026332991,0.010138243,0.009297361
12,0.26562798,0.08993208,0.054624435,0.03803989,0.028483836,0.025698386,0.023676394,0.023460114,0.022828462,0.016889663
13,0.23058125,0.09813731,0.06644015,0.055613715,0.03388887,0.026319623,0.01944639,0.018315144,0.013874613,0.012896763
14,0.9477669,0.019070413,0.002432658,0.002215835,0.001509233,0.001458454,0.001037451,0.000850059,0.000826032,0.000801875
15,0.12721759,0.12439902,0.11100974,0.07367369,0.056977216,0.05152202,0.025339006,0.025022574,0.023389202,0.015738688
16,0.5020543,0.2564942,0.032073226,0.017861161,0.010200148,0.005067946,0.004024858,0.003744319,0.003454925,0.003343924
17,0.35703242,0.033145055,0.025793018,0.02475897,0.023750948,0.016208684,0.015218274,0.013869841,0.011015956,0.010554749
18,0.87485904,0.052730568,0.015095593,0.014323903,0.010037857,0.003150264,0.003011306,0.002628219,0.001437238,0.001295924
19,0.7553394,0.15947367,0.013681225,0.008637261,0.005227041,0.004339733,0.002280247,0.001881745,0.001793324,0.001658341
20,0.13968915,0.08491714,0.03354794,0.03306177,0.024336271,0.017895596,0.01602038,0.015388515,0.013269462,0.012740012
21,0.24980327,0.19021401,0.07570074,0.05876606,0.054700818,0.048230737,0.040844146,0.023511032,0.016759941,0.015991235
22,0.2880252,0.18898217,0.13523075,0.022207895,0.018624613,0.018012289,0.015374321,0.012093342,0.011138533,0.010689086
23,0.087263115,0.037650295,0.031834975,0.031203473,0.02529596,0.022626355,0.020744288,0.016482694,0.016480304,0.015644936
24,0.31079903,0.1637393,0.11512941,0.05811263,0.027093396,0.01959896,0.016677372,0.010168777,0.00860361,0.008063851
25,0.039926685,0.038505513,0.032138858,0.023536086,0.018443847,0.017773451,0.015275635,0.014769184,0.014751906,0.013028093
26,0.09645142,0.088173404,0.06200201,0.061477456,0.054751977,0.046413984,0.032410804,0.029801764,0.0265028,0.024206169
27,0.37183598,0.17190298,0.08109273,0.076019034,0.05962053,0.0394916,0.033371378,0.025818728,0.011877052,0.010022515
28,0.5116787,0.11939321,0.07443386,0.04651285,0.04065936,0.03154964,0.028917994,0.025217406,0.022282423,0.020608226
29,0.42736232,0.1349304,0.087467924,0.0867257,0.04461362,0.043116767,0.019113233,0.017450945,0.013000092,0.010480982
30,0.58546025,0.31381693,0.029759895,0.011936509,0.010490414,0.007572055,0.004688991,0.002923112,0.00242149,0.002406694
31,0.5256744,0.25820777,0.13202912,0.019621849,0.00956683,0.007847658,0.005492653,0.003239698,0.00296018,0.002358476
32,0.16848196,0.16716747,0.10804462,0.079611965,0.07191313,0.07139924,0.070418365,0.034439467,0.030142777,0.021779774
33,0.48378006,0.36770928,0.069634795,0.022334162,0.015087772,0.006483269,0.003759098,0.002905459,0.002642338,0.00231296
34,0.31836525,0.08439267,0.08227263,0.081294894,0.06698956,0.0582403,0.04682159,0.046179555,0.041939873,0.020408502
35,0.8765099,0.08237658,0.020617746,0.010312722,0.002442199,0.00146249,0.000936467,0.000693951,0.000365009,0.000305194
36,0.25223988,0.2426452,0.16557163,0.08780152,0.08106541,0.06334749,0.034372784,0.027768107,0.010578747,0.008749063
37,0.44450063,0.43745822,0.034734923,0.010804554,0.010513169,0.006650312,0.005067214,0.003159999,0.002984364,0.002758325
38,0.428919,0.23457946,0.15176213,0.07331769,0.03112895,0.012663202,0.009486833,0.007878418,0.007225439,0.005881903
39,0.8374192,0.13357459,0.02284111,0.001089364,0.000528173,0.000435204,0.000402084,0.000316529,0.00026924,0.000235704
40,0.5679571,0.1309432,0.08548994,0.08245019,0.033424556,0.020666027,0.015697135,0.009821611,0.006373982,0.004509037
41,0.8276124,0.09590913,0.043968394,0.004732379,0.003753591,0.003475363,0.002017133,0.001743343,0.00137455,0.000896005
42,0.3220893,0.23428585,0.19462807,0.11881298,0.0384573,0.019022826,0.015367091,0.012446335,0.01159072,0.005169528
43,0.4408578,0.23738965,0.035587005,0.02981541,0.017512254,0.013663944,0.013173875,0.007321054,0.007056557,0.006209957
44,0.14192583,0.118625544,0.09032623,0.08434761,0.061358515,0.045626663,0.040520553,0.03339694,0.017511357,0.011222702
45,0.82883155,0.05491044,0.05045751,0.02015916,0.01557494,0.006064306,0.004338488,0.002430498,0.001947944,0.001153126
46,0.7367237,0.05085003,0.033317905,0.027474629,0.013835046,0.013348653,0.011840808,0.008365459,0.007822476,0.007813283
47,0.36394766,0.304045,0.21398522,0.0578721,0.013481066,0.006082538,0.005965813,0.005126643,0.00460173,0.002798148
48,0.3656389,0.26790693,0.10717213,0.015569179,0.01286998,0.009857602,0.009373657,0.007682491,0.007181256,0.006573859
49,0.35505754,0.09501031,0.0792607,0.03488051,0.033136927,0.019064283,0.017514352,0.01548017,0.01356144,0.013057402
50,0.49335378,0.055644073,0.028349478,0.01984571,0.016996235,0.016098835,0.012620753,0.011931854,0.011211565,0.010241658
51,0.201871,0.042156648,0.037401684,0.029812597,0.024690162,0.023328895,0.021989917,0.019015394,0.011295294,0.010601338
52,0.23598482,0.12917097,0.090787485,0.06749604,0.0474283,0.038690582,0.017484056,0.010471987,0.010338862,0.008607124
53,0.9644739,0.007418618,0.004133566,0.003150613,0.002271422,0.00206509,0.00126807,0.000995662,0.000918649,0.000608778
54,0.20413554,0.050410036,0.04358778,0.03209664,0.026545634,0.019403446,0.017473489,0.017181274,0.016674051,0.015562763
55,0.06503621,0.04073749,0.03884282,0.032001734,0.027369479,0.027071854,0.025831996,0.02493467,0.020806713,0.020252477
56,0.59998286,0.09211096,0.075542584,0.03339632,0.032604095,0.02483177,0.013882626,0.010726945,0.009949512,0.009704222
57,0.19737947,0.12671246,0.09582014,0.09386201,0.06372395,0.041611552,0.030292079,0.028092595,0.025629703,0.025418906
58,0.56242734,0.11689322,0.07987299,0.03862243,0.03612457,0.027244495,0.023725344,0.006596011,0.005666091,0.004828944
59,0.5538803,0.22635584,0.14634201,0.020456871,0.005049383,0.004549113,0.004351944,0.004166602,0.004067068,0.002533509
60,0.03394749,0.025226356,0.02120004,0.016440138,0.016079165,0.014059354,0.012350482,0.012329711,0.01160869,0.009707095
61,0.64579266,0.16049607,0.084907554,0.019404965,0.0192217,0.018244652,0.012288568,0.00506542,0.002552278,0.002538213
62,0.079782985,0.04456229,0.041471552,0.039702166,0.035207998,0.03451908,0.0258255,0.024409855,0.023173312,0.021543162
63,0.68983173,0.09555574,0.07997286,0.070896775,0.006481642,0.005954666,0.005565285,0.003836102,0.002259769,0.001867311
64,0.4090705,0.34935272,0.034485497,0.022554927,0.020851841,0.019256959,0.017663563,0.014058265,0.008387564,0.006496389
65,0.49710718,0.3901329,0.04593898,0.02148653,0.007665673,0.007334677,0.007286592,0.005654545,0.002858594,0.001798716
66,0.88028514,0.034747254,0.027441766,0.023925388,0.008700593,0.003402996,0.003079192,0.002374558,0.002250728,0.002014156
67,0.9384701,0.057170935,0.000493803,0.000441159,0.000416898,0.000414715,0.000200838,0.00017233,0.000114424,0.000113702
68,0.29283598,0.25095552,0.16273601,0.04452121,0.021831846,0.016220098,0.011535117,0.0099371,0.008070958,0.004661344
69,0.98295367,0.003991304,0.002110569,0.000441917,0.000408888,0.000216781,0.000201965,0.000145047,0.000141273,0.00013514
